"date","offer_type","champions_league","cinema_and_series","documentary","hbo","children","internet_4g","internet_fiber","liga","movistar_tv","netflix","rakuten_tv","company_name","fixed_to_fixed_calls_minutes","fixed_to_fixed_calls_text","fixed_to_mobile_calls_minutes","fixed_to_mobile_calls_text","internet_download_speed_mb","internet_text","internet_upload_speed_mb","lines_included","mobile_additional_line","mobile_additional_line_fee","mobile_additional_line_text","mobile_download_capacity","mobile_download_capacity_unit","mobile_download_text","mobile_minutes","mobile_minutes_text","network","permanence_months","price_final_annual","price_final_monthly","price_promotional","price_promotional_months","price_text","product_name","promo","roaming","tv_channel_text","tv_channels_number"
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,false,false,masmovil,999999999,Llamadas ilimitadas a fijos y 60mins a móviles,60.0,Llamadas ilimitadas a fijos y 60mins a móviles,600,"600Mb Fibra Óptica",600,1.0,1,0.0,"2ª Linea Gratis para siempre con 3GB y llamadas ilimitadas. Además línea Extra de 3GB gratis durante 12 meses, despues 5€/mes.",20.0,GB,"20GB y llamadas ilimitadas",999999999,"20GB y llamadas ilimitadas",MásMóvil,3,640.8,55.9,45.9,3,,Fibra 600Mb | 20GB y 2ª linea gratis (3GB) + Agile TV,"2ª Linea Gratis para siempre con 3GB y llamadas ilimitadas. El resto de líneas adicionales 50% de descuento para siempre.",Roaming Incluido en la Unión Europea,"Rakuten TV (1500 pelis y series), ademas añade las mejores apps en tu tele, netfilx, primer video…Además ahora un mes gratis de STARZ y FlixOlé",40.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,false,false,true,false,true,false,false,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,300,"300Mb Fibra Óptica",300,1.0,0,0.0,,50.0,GB,"50GB y llamadas ilimitadas",999999999,"50GB y llamadas ilimitadas",Orange,0,708.0,59.0,,0,,Fibra 300 MB + 50GB + ilimitadas + TV Premium,,Roaming en UE y también en EEUU,Incluye más de 30 canales con el mejor contenido. Además añade  Pack estrenos por 9€/mes.,31.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,false,false,true,false,true,false,false,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,600,"600Mb Fibra Óptica",600,1.0,0,0.0,,25.0,GB,"25GB y llamadas ilimitadas",999999999,"25GB y llamadas ilimitadas",Orange,0,708.0,59.0,,0,,Fibra 600 MB + 25GB + ilimitadas + TV Premium,,Roaming en UE y también en EEUU,Incluye más de 30 canales con el mejor contenido. Además añade  Pack estrenos por 9€/mes.,31.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,true,false,true,false,true,false,true,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,300,"300Mb Fibra Óptica",300,1.0,0,0.0,,25.0,GB,"25GB y llamadas ilimitadas",999999999,"25GB y llamadas ilimitadas",Orange,0,708.0,59.0,,0,,Fibra 300 MB + 25GB + ilimitadas + TV Premium Extra,,Roaming en UE y también en EEUU,"Todos los canales incluidos en Pack Premium y más cine, series, deportes, infantil, música...Además añade  Pack estrenos por 9€/mes.",55.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,true,false,true,false,true,false,false,vodafone,0.0,Llamadas ilimitadas a fijos y móviles,0.0,Fijo: llamadas ilimitadas a fijos y a móviles nacionales.,100,"300Mb Fibra Simétrica",100,1.0,0,0.0,,999999999,GB,"2 líneas: GB y llamadas ilimitadas y 4GB con 200 minutos",999999999,"2 Líneas: GB y llamadas ilimitadas y 4GB con 200 minutos",Vodafone,12,635.88,59.99,31.99,3,Durante 3 meses,One Ilimitada 300Mb | Peques,"Añade líneas adicionales con descuento del 50% y además ahora sin permanencia. Además por 0,99€/mes durante 24 meses lleváte el Samsung A20, el LG K30 o el Alcatal 3L. ¡Ahora todas las tarifas Vodafone One con 5G! Roaming incluido en Europa y EEUU. Además incluye sin coste una línea adicional con 4GB y 200 minutos gratis.",Roaming en UE y también en EEUU,Con todos los canales infantiles para que los niños crezcan aprendiendo. Además de los canales de TV Esencial.,22.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,false,false,masmovil,999999999,Llamadas ilimitadas a fijos y 60mins a móviles,60.0,Llamadas ilimitadas a fijos y 60mins a móviles,600,"600Mb Fibra Óptica",600,1.0,1,0.0,"2ª Linea Gratis para siempre con 3GB y llamadas ilimitadas. Además línea Extra de 3GB gratis durante 12 meses, despues 5€/mes.",25.0,GB,"25GB y llamadas ilimitadas",999999999,"25GB y llamadas ilimitadas",MásMóvil,3,685.8,60.9,45.9,3,,Fibra 600Mb | 25GB y 2ª linea gratis (3GB) + Agile TV,"2ª Linea Gratis para siempre con 3GB y llamadas ilimitadas. El resto de líneas adicionales 50% de descuento para siempre.",Roaming Incluido en la Unión Europea,"Rakuten TV (1500 pelis y series), ademas añade las mejores apps en tu tele, netfilx, primer video…Además ahora un mes gratis de STARZ y FlixOlé",40.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,false,false,masmovil,999999999,Llamadas ilimitadas a fijos y 60mins a móviles,60.0,Llamadas ilimitadas a fijos y 60mins a móviles,100,"100Mb Fibra Óptica",100,1.0,1,10.0,"2ª Linea Gratis para siempre con 3GB y llamadas ilimitadas. Además línea Extra de 3GB gratis durante 12 meses, despues 5€/mes.",25.0,GB,"2 líneas con 25GB y llamadas ilimitadas",999999999,"2 líneas con 25GB y llamadas ilimitadas",MásMóvil,3,598.68,60.9,55.9,3,,Fibra 100Mb | 25GB (x2) y 3ª lineas gratis (3GB) + Agile TV,"2ª Linea Gratis para siempre con 3GB y llamadas ilimitadas. El resto de líneas adicionales 50% de descuento para siempre",Roaming Incluido en la Unión Europea,"Rakuten TV (1500 pelis y series), ademas añade las mejores apps en tu tele, netfilx, primer video…Además ahora un mes gratis de STARZ y FlixOlé",40.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,false,false,true,false,true,true,false,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,300,"300Mb Fibra Óptica",300,1.0,0,0.0,,25.0,GB,"25GB y llamadas ilimitadas",999999999,"25GB y llamadas ilimitadas",Orange,0,732.0,61.0,,0,,Fibra 300 MB + 25GB + ilimitadas + TV Premium con Netflix,,Roaming en UE y también en EEUU,Incluye más de 30 canales con el mejor contenido y Netflix. Además añade  Pack estrenos por 9€/mes.,31.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,false,false,movistar,999999999,Llamadas ilimitadas a fijos nacionales,0.0,"500 min S-D y 50 min L-V",1000,"1000Mb Fibra Óptica",1000,1.0,1,0.0,Línea adicional de regalo: 0 cént/min y 200MB,5.0,GB,"2 líneas: 5GB con 200 minutos y 5GB con 0cént/min",200.0,"2 líneas: 5GB con 200 minutos y 5GB con 0cént/min",Movistar,0,744.0,62.0,,0,Disfruta de una experiencia única,FUSIÓN 0 1000 Mb,"Incluye canales de TDT, #0, #vamos y ahora canales infantiles (Nickelodeon, Nick Jr, Disney Junior…) Línea adicional de regalo: 0 cént/min y 5GB",Roaming incluido en toda la Unión Europea,"Incluye canales de TDT, #0, #vamos y ahora canales infantiles (Nickelodeon, Nick Jr, Disney Junior…)",7.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,true,true,orange,999999999,Llamadas ilimitadas a fijos,1000.0,Llamadas ilimitadas a fijos,300,"300Mb Fibra Óptica",300,1.0,1,0.0,Líneas adicionales a 0€ los 3 primeros meses,30.0,GB,"30GB y llamadas ilimitadas",999999999,"30GB y llamadas ilimitadas",Orange,12,660.98,62.95,31.48,3,Durante 3 meses,Love Extra con Orange TV Play,"Descuento durante 3 meses, incluye Orange TV Play, Netflix, amazon Prime. Incluye una segunda línea con datos a compartir sin minutos gratis",Roaming incluido en la Unión Europea,"Disfruta de las mejores series con Canal Orange, además de canales internacionales y canales TDT",50.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,false,false,true,false,false,false,false,vodafone,0.0,Llamadas ilimitadas a fijos y móviles,0.0,Fijo: llamadas ilimitadas a fijos y a móviles nacionales.,100,"300Mb Fibra Simétrica",100,1.0,0,0.0,,999999999,GB,"2 líneas: GB y llamadas ilimitadas y 4GB con 200 minutos",999999999,"2 Líneas: GB y llamadas ilimitadas y 4GB con 200 minutos",Vodafone,12,671.88,62.99,34.99,3,Durante 3 meses,One Ilimitada 300Mb | Documentales,"Añade líneas adicionales con descuento del 50% y además ahora sin permanencia. Además por 0,99€/mes durante 24 meses lleváte el Samsung A20, el LG K30 o el Alcatal 3L. ¡Ahora todas las tarifas Vodafone One con 5G! Roaming incluido en Europa y EEUU. Además incluye sin coste una línea adicional con 4GB y 200 minutos gratis.",Roaming en UE y también en EEUU,"Todo el contenido en los canales de HISTORIA, Discovery Channel, ODISEA , Viajar... Además de los canales de TV Esencial.",12.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,false,false,true,false,false,false,false,vodafone,0.0,Llamadas ilimitadas a fijos y móviles,0.0,Fijo: llamadas ilimitadas a fijos y a móviles nacionales.,300,"300Mb Fibra Simétrica",300,1.0,1,0.0,,999999999,GB,"2 líneas: GB y llamadas ilimitadas y 4GB con 200 minutos",999999999,"2 Líneas: GB y llamadas ilimitadas y 4GB con 200 minutos",Vodafone,12,695.88,64.99,36.99,3,Durante 3 meses,One Ilimitada 300Mb | Seriefans,"Añade líneas adicionales con descuento del 50% y además ahora sin permanencia. Además por 0,99€/mes durante 24 meses lleváte el Samsung A20, el LG K30 o el Alcatal 3L. ¡Ahora todas las tarifas Vodafone One con 5G! Roaming incluido en Europa y EEUU. Además incluye sin coste una línea adicional con 4GB y 200 minutos gratis.",Roaming en UE y también en EEUU,"Todas las temporadas de HBO, FoxNow, AXN Now y canales especialistas en series. Además de los canales de TV Esencial.",9.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,false,false,true,false,true,false,false,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,600,"600Mb Fibra Óptica",600,1.0,0,0.0,,50.0,GB,"50GB y llamadas ilimitadas",999999999,"50GB y llamadas ilimitadas",Orange,0,780.0,65.0,,0,,Fibra 600 MB + 50GB + ilimitadas + TV Premium,,Roaming en UE y también en EEUU,Incluye más de 30 canales con el mejor contenido. Además añade  Pack estrenos por 9€/mes.,31.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,true,false,true,false,true,false,true,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,300,"300Mb Fibra Óptica",300,1.0,0,0.0,,50.0,GB,"50GB y llamadas ilimitadas",999999999,"50GB y llamadas ilimitadas",Orange,0,780.0,65.0,,0,,Fibra 300 MB + 50GB + ilimitadas + TV Premium Extra,,Roaming en UE y también en EEUU,"Todos los canales incluidos en Pack Premium y más cine, series, deportes, infantil, música...Además añade  Pack estrenos por 9€/mes.",55.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,true,false,true,false,true,false,true,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,600,"600Mb Fibra Óptica",600,1.0,0,0.0,,25.0,GB,"25GB y llamadas ilimitadas",999999999,"25GB y llamadas ilimitadas",Orange,0,780.0,65.0,,0,,Fibra 600 MB + 25GB + ilimitadas + TV Premium Extra,,Roaming en UE y también en EEUU,"Todos los canales incluidos en Pack Premium y más cine, series, deportes, infantil, música...Además añade  Pack estrenos por 9€/mes.",55.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,true,false,movistar,999999999,Llamadas ilimitadas a fijos nacionales,0.0,"500 min S-D y 50 min L-V",300,"300Mb Fibra Óptica",300,1.0,1,0.0,Dos líneas adicionales de regalo: 0 cént/min y 200MB,6.0,GB,"2 líneas: 6GB con 200 minutos y 5GB con 0cént/min",200.0,"2 líneas: 6GB con 200 minutos y 5GB con 0cént/min",Movistar,0,781.0,66.0,55.0,1,"Durante 1 mes por 55€/mes, después 66€/mes.",FUSIÓN 0 X2 300Mb,"Incluye canales de TDT, #0, #vamos y ahora canales infantiles (Nickelodeon, Nick Jr, Disney Junior…) Incluye dos líneas adicionales con llamadas a 0cént/min y 30cts/SMS y 5GB y 200MB respectivamente",Roaming incluido en toda la Unión Europea,"Incluye canales de TDT, #0, #vamos y ahora canales infantiles (Nickelodeon, Nick Jr, Disney Junior…). Netflix incluido",7.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,false,false,true,false,false,false,false,vodafone,0.0,Llamadas ilimitadas a fijos y móviles,0.0,Fijo: llamadas ilimitadas a fijos y a móviles nacionales.,100,"300Mb Fibra Simétrica",100,1.0,0,0.0,,999999999,GB,"2 líneas: GB y llamadas ilimitadas y 4GB con 200 minutos",999999999,"2 Líneas: GB y llamadas ilimitadas y 4GB con 200 minutos",Vodafone,12,719.88,66.99,38.99,3,Durante 3 meses,One Ilimitada 300Mb  | Cinefans,"Añade líneas adicionales con descuento del 50% y además ahora sin permanencia. Además por 0,99€/mes durante 24 meses lleváte el Samsung A20, el LG K30 o el Alcatal 3L. ¡Ahora todas las tarifas Vodafone One con 5G! Roaming incluido en Europa y EEUU. Además incluye sin coste una línea adicional con 4GB y 200 minutos gratis.",Roaming en UE y también en EEUU,"Catálogo con estrenos de Hollywood, clásicos de TCM y SOMOS, cine independiente de FILMIN... Además de los canales de TV Esencial.",5.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,false,false,true,false,true,true,false,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,300,"300Mb Fibra Óptica",300,1.0,0,0.0,,50.0,GB,"50GB y llamadas ilimitadas",999999999,"50GB y llamadas ilimitadas",Orange,0,804.0,67.0,,0,,Fibra 300 MB + 50GB + ilimitadas + TV Premium con Netflix,,Roaming en UE y también en EEUU,Incluye más de 30 canales con el mejor contenido y Netflix. Además añade  Pack estrenos por 9€/mes.,31.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,false,false,true,false,true,true,false,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,600,"600Mb Fibra Óptica",600,1.0,0,0.0,,25.0,GB,"25GB y llamadas ilimitadas",999999999,"25GB y llamadas ilimitadas",Orange,0,804.0,67.0,,0,,Fibra 600 MB + 25GB + ilimitadas + TV Premium con Netflix,,Roaming en UE y también en EEUU,Incluye más de 30 canales con el mejor contenido y Netflix. Además añade  Pack estrenos por 9€/mes.,31.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,true,false,true,false,true,true,true,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,300,"300Mb Fibra Óptica",300,1.0,0,0.0,,25.0,GB,"25GB y llamadas ilimitadas",999999999,"25GB y llamadas ilimitadas",Orange,0,804.0,67.0,,0,,Fibra 300 MB + 25GB +ilimitadas + TV Premium Extra con Netflix,,Roaming en UE y también en EEUU,"Todos los canales incluidos en Pack Premium y más cine, series, deportes, infantil, música y Netflix. Además añade  Pack estrenos por 9€/mes.",55.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,false,false,movistar,999999999,Llamadas ilimitadas a fijos nacionales,0.0,"500 min S-D y 50 min L-V",300,"300Mb Fibra Óptica",300,1.0,1,0.0,Línea adicional: 0 cént/min y 200MB,999999999,GB,"2 líneas: GB  y llamadas limitadas y 5GB con 0cént/min",999999999,"2 líneas: GB  y llamadas limitadas y 5GB con 0cént/min",Movistar,0,741.0,71.0,34.0,3,Disfruta de una experiencia única,FUSIÓN Inicia 300Mb,"Incluye canales de TDT, #0, #vamos y más de 80 canales familiares Incluye línea adicional : 0 cént/min y 5GB",Roaming incluido en toda la Unión Europea,"Incluye canales de TDT, #0, #vamos y ahora canales infantiles (Nickelodeon, Nick Jr, Disney Junior…)",80.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,true,false,true,false,true,false,true,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,600,"600Mb Fibra Óptica",600,1.0,0,0.0,,50.0,GB,"50GB y llamadas ilimitadas",999999999,"50GB y llamadas ilimitadas",Orange,0,852.0,71.0,,0,,Fibra 600 MB + 50GB + ilimitadas + TV Premium Extra,,Roaming en UE y también en EEUU,"Todos los canales incluidos en Pack Premium y más cine, series, deportes, infantil, música...Además añade  Pack estrenos por 9€/mes.",55.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,false,false,masmovil,999999999,Llamadas ilimitadas a fijos y 60mins a móviles,60.0,Llamadas ilimitadas a fijos y 60mins a móviles,600,"600Mb Fibra Óptica",600,1.0,1,16.0,"2ª Linea Gratis para siempre con 3GB y llamadas ilimitadas. Además línea Extra de 3GB gratis durante 12 meses, despues 5€/mes.",20.0,GB,"3 líneas con 20GB y llamadas ilimitadas",999999999,"3 líneas con 20GB y llamadas ilimitadas",MásMóvil,3,616.68,71.9,61.9,3,,Fibra 600Mb | 20GB (x3) y 4ª linea gratis (3GB) + Agile TV,"2ª Linea Gratis para siempre con 3GB y llamadas ilimitadas. El resto de líneas adicionales 50% de descuento para siempre.",Roaming Incluido en la Unión Europea,"Rakuten TV (1500 pelis y series), ademas añade las mejores apps en tu tele, netfilx, primer video…Además ahora un mes gratis de STARZ y FlixOlé",40.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,true,false,movistar,999999999,Llamadas ilimitadas a fijos nacionales,0.0,"500 min S-D y 50 min L-V",1000,"1000Mb Fibra Óptica",1000,1.0,1,0.0,Dos líneas adicionales de regalo: 0 cént/min y 5GB y 0 cént/min y 200MB,6.0,GB,"2 líneas: 6GB con 200 minutos y 5GB con 0cént/min",200.0,"2 líneas: 6GB con 200 minutos y 5GB con 0cént/min",Movistar,0,865.0,73.0,62.0,1,"Durante 1 mes por 62€/mes, después 73€/mes.",FUSIÓN 0 X2 1000Mb,Ahora también Netflix en 2 pantallas simultáneas. Incluye dos líneas adicionales con llamadas a 0cént/min y 30cts/SMS y 5GB y 200MB respectivamente,Roaming incluido en toda la Unión Europea,"Incluye canales de TDT, #0, #vamos y ahora canales infantiles (Nickelodeon, Nick Jr, Disney Junior…). Netflix incluido",7.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,false,false,true,false,true,true,false,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,600,"600Mb Fibra Óptica",600,1.0,0,0.0,,50.0,GB,"50GB y llamadas ilimitadas",999999999,"50GB y llamadas ilimitadas",Orange,0,876.0,73.0,,0,,Fibra 600 MB + 50GB + ilimitadas + TV Premium con Netflix,,Roaming en UE y también en EEUU,Incluye más de 30 canales con el mejor contenido y Netflix. Además añade  Pack estrenos por 9€/mes.,31.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,true,false,true,false,true,true,true,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,300,"300Mb Fibra Óptica",300,1.0,0,0.0,,50.0,GB,"50GB y llamadas ilimitadas",999999999,"50GB y llamadas ilimitadas",Orange,0,876.0,73.0,,0,,Fibra 300 MB +  50GB + ilimitadas + TV Premium Extra con Netflix,,Roaming en UE y también en EEUU,"Todos los canales incluidos en Pack Premium y más cine, series, deportes, infantil, música y Netflix. Además añade  Pack estrenos por 9€/mes.",55.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,true,false,true,false,true,true,true,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,600,"600Mb Fibra Óptica",600,1.0,0,0.0,,25.0,GB,"25GB y llamadas ilimitadas",999999999,"25GB y llamadas ilimitadas",Orange,0,876.0,73.0,,0,,Fibra 600 MB + 25GB +ilimitadas + TV Premium Extra con Netflix,,Roaming en UE y también en EEUU,"Todos los canales incluidos en Pack Premium y más cine, series, deportes, infantil, música y Netflix. Además añade  Pack estrenos por 9€/mes.",55.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,false,false,movistar,999999999,Llamadas ilimitadas a fijos nacionales,0.0,"500 min S-D y 50 min L-V",1000,"1000Mb Fibra Óptica",1000,1.0,1,0.0,Línea adicional: 0 cént/min y 200MB,999999999,GB,"2 líneas: GB  y llamadas limitadas y 5GB con 0cént/min",999999999,"2 líneas: GB  y llamadas limitadas y 5GB con 0cént/min",Movistar,0,814.5,78.0,37.5,3,Disfruta de una experiencia única,FUSIÓN Inicia 1000Mb,"Incluye canales de TDT, #0, #vamos y más de 80 canales familiares Incluye línea adicional : 0 cént/min y 5GB",Roaming incluido en toda la Unión Europea,"Incluye canales de TDT, #0, #vamos y ahora canales infantiles (Nickelodeon, Nick Jr, Disney Junior…)",80.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,true,false,true,false,true,true,true,virgintelco,999999999,Llamadas ilimitadas a fijos y 100 min. a móviles,100.0,Llamadas ilimitadas a fijos y 100 min. a móviles,600,"600Mb Fibra Óptica",600,1.0,0,0.0,,50.0,GB,"50GB y llamadas ilimitadas",999999999,"50GB y llamadas ilimitadas",Orange,0,948.0,79.0,,0,,Fibra 600 MB + 50GB + ilimitadas + TV Premium Extra con Netflix,,Roaming en UE y también en EEUU,"Todos los canales incluidos en Pack Premium y más cine, series, deportes, infantil, música y Netflix. Además añade  Pack estrenos por 9€/mes.",55.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,false,true,orange,999999999,Llamadas ilimitadas a fijos,1000.0,Llamadas ilimitadas a fijos,300,"300Mb Fibra Óptica",300,1.0,1,0.0,Líneas adicionales a 0€ los 3 primeros meses,999999999,GB,"2 líneas con GB y llamadas ilimitadas",999999999,"2 líneas con GB y llamadas ilimitadas",Orange,12,839.48,79.95,39.98,3,Durante 3 meses,Love Original Sin Límites con Orange TV Play,,Roaming incluido en la Unión Europea,"Disfruta de las mejores series con Canal Orange, además de canales internacionales y canales TDT",50.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,true,true,orange,999999999,Llamadas ilimitadas a fijos,1000.0,Llamadas ilimitadas a fijos,300,"300Mb Fibra Óptica",300,1.0,1,0.0,Líneas adicionales a 0€ los 3 primeros meses,999999999,GB,"2 líneas con GB y llamadas ilimitadas",999999999,"2 líneas con GB y llamadas ilimitadas",Orange,12,891.98,84.95,42.48,3,Durante 3 meses,Love Extra Sin Límites con Orange TV Play,,Roaming incluido en la Unión Europea,"Disfruta de las mejores series con Canal Orange, además de canales internacionales y canales TDT",50.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,false,false,true,false,false,false,false,vodafone,0.0,Llamadas ilimitadas a fijos y móviles,0.0,Fijo: llamadas ilimitadas a fijos y a móviles nacionales.,600,"600Mb Fibra Simétrica",600,1.0,1,0.0,,999999999,GB,"2 líneas con GB y llamadas ilimitadas",999999999,"2 líneas con GB y llamadas ilimitadas",Vodafone,12,883.38,86.49,34.99,3,Durante 3 meses,One Ilimitada Maxi 600Mb | Serieslovers ,"Añade líneas adicionales con descuento del 50% y además ahora sin permanencia. Además por 0,99€/mes durante 24 meses lleváte el Samsung A20, el LG K30 o el Alcatal 3L. ¡Ahora todas las tarifas Vodafone One con 5G! Roaming incluido en Europa y EEUU. Además incluye sin coste una línea adicional ilimitada",Roaming en UE y también en EEUU,"Todas las temporadas de HBO, Amazon Prime Video, FoxNow, AXN Now y canales especialistas en series. Además de los canales de TV Esencial.",26.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,true,false,false,true,false,false,false,false,vodafone,0.0,Llamadas ilimitadas a fijos y móviles,0.0,Fijo: llamadas ilimitadas a fijos y a móviles nacionales.,100,"300Mb Fibra Simétrica",100,1.0,1,0.0,,999999999,GB,"2 líneas: GB y llamadas ilimitadas y 4GB con 200 minutos",999999999,"2 Líneas: GB y llamadas ilimitadas y 4GB con 200 minutos",Vodafone,12,883.38,86.49,34.99,3,Durante 3 meses,One Ilimitada Total 600Mb | Serielovers,"Añade líneas adicionales con descuento del 50% y además ahora sin permanencia. Además por 0,99€/mes durante 24 meses lleváte el Samsung A20, el LG K30 o el Alcatal 3L. ¡Ahora todas las tarifas Vodafone One con 5G! Roaming incluido en Europa y EEUU. Además incluye sin coste una línea adicional con 4GB y 200 minutos gratis.",Roaming en UE y también en EEUU,"Todas las temporadas de HBO, Amazon Prime Video, FoxNow, AXN Now y canales especialistas en series. Además de los canales de TV Esencial.",26.0
"2021-02-08",internet+fijo+movil+tv,false,true,true,false,true,false,true,false,true,true,false,movistar,999999999,Llamadas ilimitadas a fijos nacionales,0.0,"500 min S-D y 50 min L-V",1000,"1000Mb Fibra Óptica",1000,1.0,1,0.0,Dos líneas adicionales: 0 cént/min y 5GB | 0 cént/min y 200Mb,999999999,GB,"3 líneas: GB  y llamadas limitadas | 5GB con 0cént/min |200Mb con 0cént/min",999999999,"3 líneas: GB y llamadas limitadas | 5GB con 0cént/min |200Mb con 0cént/min",Movistar,0,1057.0,89.0,78.0,1,"Durante 1 meses por 78€/mes, después 89€/mes.",FUSIÓN Inicia 1000Mb X2,"Incluye canales de TDT, #0, #vamos y más de 80 canales familiares Dos líneas adicionales de regalo: 0 cént/min y 5GB | 0 cént/min y 200Mb. Además incluye canales de TDT, #0, #vamos y más de 80 canales familiares. ",Roaming incluido en toda la Unión Europea,"Ahora Netflix 3 meses gratis. Además incluye canales de TDT, #0, #vamos y ahora canales infantiles (Nickelodeon, Nick Jr, Disney Junior…)",80.0
"2021-02-08",internet+fijo+movil+tv,true,true,true,false,true,false,true,true,true,true,true,orange,999999999,Llamadas ilimitadas a fijos,1000.0,Llamadas ilimitadas a fijos,600,"600Mb Fibra Óptica",600,1.0,1,0.0,Líneas adicionales a 0€ los 3 primeros meses,30.0,GB,"30GB y llamadas ilimitadas",999999999,"30GB y llamadas ilimitadas",Orange,12,944.49,89.95,44.98,3,Durante 3 meses,Love Total con Orange TV Total,"Vive la Champions con fibra y móvil al 50%, además Netflix y Amazon Prime Canal Orange, más de 50 canales temáticos y todo el fútbol (La Liga y Champions). Además incluye una segunda línea con datos a compartir sin minutos gratis",Roaming incluido en la Unión Europea,"Disfruta de las mejores series con Canal Orange, más de 50 canales temáticos, además de todo el fútbol",100.0
